work_order_id,case_id,created_datetime,completed_datetime,campus_key,team_key,category,contractor_name,response_business_hours,completion_business_hours,on_time_flag,rework_flag,contractor_cost_aud,synthetic_label
WO-00918,CASE-002301,2026-08-07 12:11:00,2026-08-10 09:00:49,1,9,HVAC and temperature,Learning Spaces Technical,8.38,45.89,1,0,71.68,Synthetic demonstration data — not actual University of Sydney results
WO-00919,CASE-005404,2024-10-21 10:06:00,2024-10-22 07:27:43,2,9,HVAC and temperature,Metro Building Care,1.67,14.24,0,0,167.05,Synthetic demonstration data — not actual University of Sydney results
WO-00920,CASE-010248,2026-04-13 19:45:00,2026-04-15 23:34:33,1,8,Teaching room equipment,Learning Spaces Technical,4.3,34.55,1,0,576.26,Synthetic demonstration data — not actual University of Sydney results
WO-00921,CASE-012981,2025-01-09 11:39:00,2025-01-11 03:21:22,1,9,Security and lighting,Metro Building Care,8.04,26.47,1,0,180.59,Synthetic demonstration data — not actual University of Sydney results
WO-00922,CASE-011155,2026-04-13 17:04:00,2026-04-15 06:05:51,1,9,Security and lighting,Metro Building Care,2.97,24.69,1,0,348.31,Synthetic demonstration data — not actual University of Sydney results
WO-00923,CASE-003249,2026-05-14 15:21:00,2026-05-15 07:12:57,1,9,Security and lighting,Metro Building Care,9.21,10.58,1,0,127.21,Synthetic demonstration data — not actual University of Sydney results
WO-00924,CASE-001586,2026-05-30 16:13:00,2026-06-02 09:22:38,1,9,Security and lighting,CampusWorks Services,3.38,43.44,1,0,520.73,Synthetic demonstration data — not actual University of Sydney results
WO-00925,CASE-017704,2026-06-22 18:14:00,2026-06-26 09:53:53,1,9,HVAC and temperature,CampusWorks Services,13.52,58.44,1,0,170.39,Synthetic demonstration data — not actual University of Sydney results
WO-00926,CASE-009676,2026-03-13 10:17:00,2026-03-14 09:55:00,1,9,HVAC and temperature,Learning Spaces Technical,14.76,15.76,0,0,611.4,Synthetic demonstration data — not actual University of Sydney results
WO-00927,CASE-009427,2025-10-08 19:53:00,2025-10-10 22:23:22,1,8,Teaching room equipment,Learning Spaces Technical,1.64,33.67,1,0,130.97,Synthetic demonstration data — not actual University of Sydney results
WO-00928,CASE-005724,2024-09-05 14:28:00,2024-09-07 12:54:26,1,9,Study spaces,Metro Building Care,6.65,30.96,1,0,435.9,Synthetic demonstration data — not actual University of Sydney results
WO-00929,CASE-002279,2025-03-21 16:54:00,2025-03-22 23:39:30,1,9,Security and lighting,CampusWorks Services,5.47,20.51,1,0,181.0,Synthetic demonstration data — not actual University of Sydney results
WO-00930,CASE-009453,2026-07-28 16:06:00,2026-07-28 22:36:25,2,9,Study spaces,Metro Building Care,2.8,4.34,1,0,403.49,Synthetic demonstration data — not actual University of Sydney results
WO-00931,CASE-008205,2026-02-26 12:40:00,2026-02-27 18:15:57,1,9,Cleanliness,CampusWorks Services,6.63,19.73,1,0,554.82,Synthetic demonstration data — not actual University of Sydney results
WO-00932,CASE-015279,2026-01-12 14:09:00,2026-01-13 22:29:58,1,9,HVAC and temperature,Metro Building Care,5.97,21.57,0,0,540.23,Synthetic demonstration data — not actual University of Sydney results
WO-00933,CASE-016996,2024-12-31 15:06:00,2025-01-02 05:18:43,1,9,Cleanliness,Learning Spaces Technical,7.94,25.47,1,0,433.56,Synthetic demonstration data — not actual University of Sydney results
WO-00934,CASE-006875,2025-09-30 09:09:00,2025-09-30 23:33:38,3,10,Accessibility,Metro Building Care,7.84,9.61,1,0,248.26,Synthetic demonstration data — not actual University of Sydney results
WO-00935,CASE-015776,2026-07-31 15:16:00,2026-08-01 21:43:43,1,9,Study spaces,Learning Spaces Technical,11.55,20.31,0,0,258.14,Synthetic demonstration data — not actual University of Sydney results
WO-00936,CASE-008519,2024-09-08 19:33:00,2024-09-10 00:08:31,2,9,Security and lighting,Learning Spaces Technical,3.84,19.06,1,0,384.57,Synthetic demonstration data — not actual University of Sydney results
WO-00937,CASE-015541,2025-08-15 12:30:00,2025-08-17 00:22:18,1,9,Study spaces,Learning Spaces Technical,5.63,23.91,1,0,628.33,Synthetic demonstration data — not actual University of Sydney results
WO-00938,CASE-004698,2024-09-10 10:42:00,2024-09-13 09:57:40,1,9,Cleanliness,Learning Spaces Technical,1.37,47.51,1,0,326.1,Synthetic demonstration data — not actual University of Sydney results
WO-00939,CASE-009871,2025-02-05 08:52:00,2025-02-06 15:25:42,2,9,HVAC and temperature,CampusWorks Services,13.06,20.37,1,0,468.12,Synthetic demonstration data — not actual University of Sydney results
WO-00940,CASE-012747,2025-01-27 13:59:00,2025-01-28 15:12:56,1,9,HVAC and temperature,Metro Building Care,15.82,16.82,1,1,352.37,Synthetic demonstration data — not actual University of Sydney results
WO-00941,CASE-010250,2026-02-06 15:00:00,2026-02-07 09:06:38,1,9,HVAC and temperature,CampusWorks Services,10.34,12.07,1,0,233.04,Synthetic demonstration data — not actual University of Sydney results
WO-00942,CASE-011600,2024-10-30 10:00:00,2024-10-31 21:15:47,1,9,Cleanliness,CampusWorks Services,4.29,23.51,1,0,1784.0,Synthetic demonstration data — not actual University of Sydney results
WO-00943,CASE-011477,2025-06-23 13:47:00,2025-06-27 06:36:19,1,9,Study spaces,Metro Building Care,8.97,59.21,1,0,308.2,Synthetic demonstration data — not actual University of Sydney results
WO-00944,CASE-011527,2026-07-13 10:03:00,2026-07-15 11:24:36,1,9,HVAC and temperature,Learning Spaces Technical,6.01,32.91,1,0,142.29,Synthetic demonstration data — not actual University of Sydney results
WO-00945,CASE-013595,2025-08-15 13:43:00,2025-08-19 00:41:26,1,9,Cleanliness,Learning Spaces Technical,8.2,55.32,1,0,239.84,Synthetic demonstration data — not actual University of Sydney results
WO-00946,CASE-004535,2025-03-15 18:41:00,2025-03-17 20:07:38,2,9,Study spaces,Learning Spaces Technical,4.38,32.96,0,0,180.18,Synthetic demonstration data — not actual University of Sydney results
WO-00947,CASE-012686,2025-10-08 16:22:00,2025-10-09 18:03:23,1,10,Accessibility,Metro Building Care,3.55,17.13,1,0,334.47,Synthetic demonstration data — not actual University of Sydney results
WO-00948,CASE-008393,2025-07-05 11:15:00,2025-07-09 16:44:39,1,9,HVAC and temperature,Metro Building Care,7.91,67.66,1,0,410.98,Synthetic demonstration data — not actual University of Sydney results
WO-00949,CASE-015262,2026-03-26 15:50:00,2026-04-02 08:47:06,1,9,Study spaces,Learning Spaces Technical,8.48,107.3,1,0,218.88,Synthetic demonstration data — not actual University of Sydney results
WO-00950,CASE-015779,2025-01-09 13:13:00,2025-01-13 00:58:53,1,9,Study spaces,Learning Spaces Technical,4.79,55.84,1,0,324.65,Synthetic demonstration data — not actual University of Sydney results
WO-00951,CASE-003874,2025-09-09 13:38:00,2025-09-10 11:09:20,1,9,Cleanliness,Metro Building Care,2.62,14.35,1,0,337.6,Synthetic demonstration data — not actual University of Sydney results
WO-00952,CASE-000610,2026-06-03 08:10:00,2026-06-04 00:39:27,1,9,Security and lighting,Learning Spaces Technical,1.35,10.99,1,0,141.75,Synthetic demonstration data — not actual University of Sydney results
WO-00953,CASE-010079,2025-03-21 19:54:00,2025-03-23 09:57:07,1,9,HVAC and temperature,Learning Spaces Technical,7.48,25.37,0,0,167.86,Synthetic demonstration data — not actual University of Sydney results
WO-00954,CASE-011558,2025-02-05 16:45:00,2025-02-08 04:22:32,1,10,Accessibility,Learning Spaces Technical,5.15,39.75,1,0,968.33,Synthetic demonstration data — not actual University of Sydney results
WO-00955,CASE-009522,2025-09-16 16:14:00,2025-09-19 10:20:46,1,9,Security and lighting,CampusWorks Services,5.66,44.08,1,1,351.58,Synthetic demonstration data — not actual University of Sydney results
WO-00956,CASE-005237,2026-03-12 10:51:00,2026-03-14 20:05:53,1,9,HVAC and temperature,Learning Spaces Technical,6.14,38.17,1,0,753.49,Synthetic demonstration data — not actual University of Sydney results
WO-00957,CASE-001866,2026-02-23 09:14:00,2026-02-24 16:03:32,1,8,Teaching room equipment,Metro Building Care,1.98,20.55,1,0,602.11,Synthetic demonstration data — not actual University of Sydney results
WO-00958,CASE-004074,2026-04-13 11:36:00,2026-04-18 12:58:32,1,9,Cleanliness,Learning Spaces Technical,2.92,80.92,1,0,642.27,Synthetic demonstration data — not actual University of Sydney results
WO-00959,CASE-010454,2024-12-07 19:44:00,2024-12-08 04:31:25,2,9,Study spaces,Metro Building Care,2.64,5.86,1,0,346.01,Synthetic demonstration data — not actual University of Sydney results
WO-00960,CASE-000284,2025-09-12 08:12:00,2025-09-17 00:31:14,1,9,Study spaces,CampusWorks Services,4.89,74.88,1,1,87.09,Synthetic demonstration data — not actual University of Sydney results
WO-00961,CASE-002002,2025-08-31 18:58:00,2025-09-04 16:01:53,1,9,HVAC and temperature,Learning Spaces Technical,7.9,62.04,0,0,880.94,Synthetic demonstration data — not actual University of Sydney results
WO-00962,CASE-006662,2024-11-14 12:13:00,2024-11-16 11:58:12,1,9,Security and lighting,CampusWorks Services,6.59,31.84,1,0,505.1,Synthetic demonstration data — not actual University of Sydney results
WO-00963,CASE-017364,2026-03-16 13:44:00,2026-03-19 21:29:38,1,9,HVAC and temperature,Learning Spaces Technical,11.09,53.17,1,0,198.17,Synthetic demonstration data — not actual University of Sydney results
WO-00964,CASE-002421,2025-01-01 14:51:00,2025-01-02 01:40:20,1,8,Teaching room equipment,Learning Spaces Technical,2.48,7.21,1,0,342.49,Synthetic demonstration data — not actual University of Sydney results
WO-00965,CASE-010766,2026-07-13 19:32:00,2026-07-15 05:30:38,1,9,Cleanliness,Metro Building Care,1.39,22.65,1,0,35.55,Synthetic demonstration data — not actual University of Sydney results
WO-00966,CASE-007575,2025-02-07 18:49:00,2025-02-10 01:36:35,1,9,Study spaces,CampusWorks Services,6.95,36.53,0,0,348.98,Synthetic demonstration data — not actual University of Sydney results
WO-00967,CASE-016371,2025-02-20 09:59:00,2025-02-21 15:25:10,1,8,Teaching room equipment,Metro Building Care,4.76,19.62,0,0,246.36,Synthetic demonstration data — not actual University of Sydney results
WO-00968,CASE-001353,2025-03-20 17:55:00,2025-03-25 23:00:34,1,9,Study spaces,Learning Spaces Technical,11.98,83.4,1,0,367.78,Synthetic demonstration data — not actual University of Sydney results
WO-00969,CASE-012988,2026-05-05 12:13:00,2026-05-07 10:21:25,1,8,Teaching room equipment,CampusWorks Services,4.34,30.76,1,0,205.81,Synthetic demonstration data — not actual University of Sydney results
WO-00970,CASE-002405,2026-03-16 15:11:00,2026-03-18 19:02:30,1,9,HVAC and temperature,Learning Spaces Technical,4.16,34.57,1,0,264.61,Synthetic demonstration data — not actual University of Sydney results
WO-00971,CASE-014408,2026-07-20 14:37:00,2026-07-23 00:14:04,2,9,HVAC and temperature,Learning Spaces Technical,3.76,38.41,1,0,134.43,Synthetic demonstration data — not actual University of Sydney results
WO-00972,CASE-011063,2025-11-05 14:25:00,2025-11-07 04:17:53,1,9,Study spaces,Metro Building Care,12.77,25.25,0,1,796.65,Synthetic demonstration data — not actual University of Sydney results
WO-00973,CASE-015473,2025-04-10 13:25:00,2025-04-11 17:22:59,1,9,Cleanliness,CampusWorks Services,6.31,18.64,1,0,455.62,Synthetic demonstration data — not actual University of Sydney results
WO-00974,CASE-015789,2026-03-05 17:11:00,2026-03-07 15:43:38,1,9,Security and lighting,Metro Building Care,4.56,31.03,1,0,624.78,Synthetic demonstration data — not actual University of Sydney results
WO-00975,CASE-002629,2025-12-28 15:20:00,2025-12-30 20:41:50,1,9,Study spaces,CampusWorks Services,8.42,35.58,1,0,278.54,Synthetic demonstration data — not actual University of Sydney results
WO-00976,CASE-003567,2026-03-22 15:18:00,2026-03-23 20:40:51,1,9,Study spaces,Metro Building Care,9.3,19.59,0,0,196.16,Synthetic demonstration data — not actual University of Sydney results
WO-00977,CASE-015957,2025-05-09 10:39:00,2025-05-10 23:09:26,1,9,Security and lighting,Learning Spaces Technical,2.41,24.34,1,0,463.3,Synthetic demonstration data — not actual University of Sydney results
WO-00978,CASE-004513,2025-06-08 17:10:00,2025-06-09 07:50:41,1,10,Accessibility,Metro Building Care,4.98,9.79,1,0,140.77,Synthetic demonstration data — not actual University of Sydney results
WO-00979,CASE-010197,2025-10-09 15:19:00,2025-10-11 03:20:27,3,9,Study spaces,Learning Spaces Technical,4.5,24.02,1,0,258.4,Synthetic demonstration data — not actual University of Sydney results
WO-00980,CASE-006081,2025-05-14 14:57:00,2025-05-15 11:58:38,1,9,Cleanliness,Metro Building Care,5.95,14.02,1,0,332.8,Synthetic demonstration data — not actual University of Sydney results
WO-00981,CASE-012791,2024-12-21 16:18:00,2024-12-25 05:14:28,1,9,Security and lighting,Learning Spaces Technical,7.06,56.63,1,0,186.12,Synthetic demonstration data — not actual University of Sydney results
WO-00982,CASE-014261,2025-03-20 18:14:00,2025-03-22 12:34:14,2,9,Study spaces,Metro Building Care,5.65,28.22,1,0,150.48,Synthetic demonstration data — not actual University of Sydney results
WO-00983,CASE-000930,2025-12-01 09:58:00,2025-12-09 02:35:26,1,9,Study spaces,Metro Building Care,9.23,123.08,0,0,148.74,Synthetic demonstration data — not actual University of Sydney results
WO-00984,CASE-001187,2024-12-18 10:23:00,2024-12-20 03:54:51,1,10,Accessibility,Metro Building Care,7.65,27.69,1,0,152.85,Synthetic demonstration data — not actual University of Sydney results
WO-00985,CASE-003231,2024-09-03 15:20:00,2024-09-05 16:51:37,1,8,Teaching room equipment,CampusWorks Services,3.2,33.02,1,0,209.28,Synthetic demonstration data — not actual University of Sydney results
WO-00986,CASE-002860,2025-03-03 15:49:00,2025-03-05 10:13:22,1,10,Accessibility,CampusWorks Services,18.14,28.27,1,0,556.3,Synthetic demonstration data — not actual University of Sydney results
WO-00987,CASE-004730,2025-02-11 17:22:00,2025-02-15 16:23:37,1,9,Study spaces,Metro Building Care,8.74,63.35,1,1,555.99,Synthetic demonstration data — not actual University of Sydney results
WO-00988,CASE-008805,2026-02-09 17:52:00,2026-02-10 13:05:12,2,9,HVAC and temperature,Metro Building Care,5.33,12.81,1,0,355.82,Synthetic demonstration data — not actual University of Sydney results
WO-00989,CASE-004717,2026-02-10 15:22:00,2026-02-16 08:59:27,1,9,HVAC and temperature,CampusWorks Services,7.39,91.75,1,0,331.31,Synthetic demonstration data — not actual University of Sydney results
WO-00990,CASE-002392,2025-03-06 12:25:00,2025-03-10 00:03:41,1,9,HVAC and temperature,Metro Building Care,6.54,55.76,0,1,247.07,Synthetic demonstration data — not actual University of Sydney results
WO-00991,CASE-008004,2026-02-17 13:31:00,2026-02-21 02:16:22,1,9,Study spaces,CampusWorks Services,5.91,56.5,1,0,117.38,Synthetic demonstration data — not actual University of Sydney results
WO-00992,CASE-016931,2024-12-01 13:55:00,2024-12-03 10:57:08,1,9,Study spaces,Learning Spaces Technical,6.27,30.02,1,0,100.77,Synthetic demonstration data — not actual University of Sydney results
WO-00993,CASE-007465,2025-05-05 18:26:00,2025-05-12 07:01:56,1,9,HVAC and temperature,Metro Building Care,9.56,104.4,0,0,95.72,Synthetic demonstration data — not actual University of Sydney results
WO-00994,CASE-014150,2025-08-05 12:52:00,2025-08-06 17:36:12,3,9,HVAC and temperature,Learning Spaces Technical,5.39,19.16,1,0,978.63,Synthetic demonstration data — not actual University of Sydney results
WO-00995,CASE-010765,2025-01-10 15:14:00,2025-01-11 13:35:27,2,10,Accessibility,CampusWorks Services,2.79,14.91,1,0,418.68,Synthetic demonstration data — not actual University of Sydney results
WO-00996,CASE-010720,2025-03-23 15:17:00,2025-03-24 04:44:46,3,9,Security and lighting,Metro Building Care,3.99,8.98,1,0,518.84,Synthetic demonstration data — not actual University of Sydney results
WO-00997,CASE-013853,2026-08-07 14:15:00,2026-08-08 14:10:13,3,9,HVAC and temperature,Metro Building Care,2.22,15.95,1,0,163.25,Synthetic demonstration data — not actual University of Sydney results
WO-00998,CASE-002676,2025-09-23 10:53:00,2025-09-24 00:35:13,2,9,Security and lighting,Learning Spaces Technical,7.3,9.14,0,0,134.35,Synthetic demonstration data — not actual University of Sydney results
WO-00999,CASE-008880,2024-10-10 13:19:00,2024-10-10 23:30:54,2,10,Accessibility,Metro Building Care,2.77,6.8,1,0,345.43,Synthetic demonstration data — not actual University of Sydney results
WO-01000,CASE-000982,2025-06-04 13:20:00,2025-06-05 11:03:44,2,9,Cleanliness,Metro Building Care,3.0,14.49,1,0,148.07,Synthetic demonstration data — not actual University of Sydney results
WO-01001,CASE-014607,2025-05-10 10:55:00,2025-05-12 05:42:51,2,10,Accessibility,Learning Spaces Technical,4.56,28.53,1,1,173.03,Synthetic demonstration data — not actual University of Sydney results
