event_id,case_id,event_datetime,from_status,to_status,team_key,event_type,business_hours_since_previous,synthetic_label
EVT-0040083,CASE-009907,2025-07-21 00:35:56,Assigned,Resolved,3,Status Change,40.27,Synthetic demonstration data — not actual University of Sydney results
EVT-0040084,CASE-009908,2026-06-14 16:37:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040085,CASE-009908,2026-06-14 22:19:07,Submitted,Triaged,4,Status Change,3.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0040086,CASE-009908,2026-06-15 04:17:48,Triaged,Assigned,4,Status Change,7.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0040087,CASE-009908,2026-06-16 00:17:40,Assigned,Merged Duplicate,4,Status Change,20.44,Synthetic demonstration data — not actual University of Sydney results
EVT-0040088,CASE-009909,2026-05-10 13:46:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040089,CASE-009909,2026-05-10 19:26:48,Submitted,Triaged,9,Status Change,3.66,Synthetic demonstration data — not actual University of Sydney results
EVT-0040090,CASE-009909,2026-05-11 13:19:07,Triaged,Assigned,9,Status Change,15.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0040091,CASE-009909,2026-05-14 08:28:46,Assigned,Resolved,9,Status Change,58.52,Synthetic demonstration data — not actual University of Sydney results
EVT-0040092,CASE-009910,2025-01-06 13:35:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040093,CASE-009910,2025-01-06 18:15:19,Submitted,Triaged,2,Status Change,3.01,Synthetic demonstration data — not actual University of Sydney results
EVT-0040094,CASE-009910,2025-01-07 06:14:21,Triaged,Assigned,2,Status Change,10.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0040095,CASE-009910,2025-01-09 04:20:32,Assigned,Resolved,2,Status Change,40.49,Synthetic demonstration data — not actual University of Sydney results
EVT-0040096,CASE-009911,2026-05-08 12:22:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040097,CASE-009911,2026-05-08 19:37:50,Submitted,Triaged,9,Status Change,4.69,Synthetic demonstration data — not actual University of Sydney results
EVT-0040099,CASE-009911,2026-05-10 09:54:35,Assigned,Merged Duplicate,9,Status Change,29.38,Synthetic demonstration data — not actual University of Sydney results
EVT-0040100,CASE-009912,2025-05-08 16:14:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040101,CASE-009912,2025-05-08 21:12:34,Submitted,Triaged,3,Status Change,3.21,Synthetic demonstration data — not actual University of Sydney results
EVT-0040102,CASE-009912,2025-05-09 19:52:43,Triaged,Resolved,3,Status Change,17.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0040103,CASE-009913,2025-08-28 15:46:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040104,CASE-009913,2025-08-28 19:01:50,Submitted,Triaged,4,Status Change,2.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0040106,CASE-009913,2025-09-05 21:34:57,Assigned,Resolved,4,Status Change,127.62,Synthetic demonstration data — not actual University of Sydney results
EVT-0040107,CASE-009914,2026-01-19 15:42:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040108,CASE-009914,2026-01-19 17:05:31,Submitted,Triaged,3,Status Change,0.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0040109,CASE-009914,2026-01-19 20:31:55,Triaged,Assigned,3,Status Change,3.12,Synthetic demonstration data — not actual University of Sydney results
EVT-0040110,CASE-009914,2026-01-20 15:09:45,Assigned,Resolved,3,Status Change,15.14,Synthetic demonstration data — not actual University of Sydney results
EVT-0040111,CASE-009915,2025-12-02 18:25:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040112,CASE-009915,2025-12-02 20:42:58,Submitted,Triaged,7,Status Change,1.48,Synthetic demonstration data — not actual University of Sydney results
EVT-0040114,CASE-009915,2025-12-03 03:36:53,Assigned,In Progress,7,Status Change,5.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0040115,CASE-009915,2025-12-03 07:11:30,In Progress,Resolved,7,Status Change,8.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0040116,CASE-009916,2025-04-22 17:19:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040117,CASE-009916,2025-04-22 21:34:32,Submitted,Triaged,1,Status Change,2.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0040118,CASE-009916,2025-04-23 07:02:25,Triaged,Assigned,1,Status Change,8.85,Synthetic demonstration data — not actual University of Sydney results
EVT-0040119,CASE-009916,2025-04-23 16:58:41,Assigned,Resolved,1,Status Change,15.27,Synthetic demonstration data — not actual University of Sydney results
EVT-0040120,CASE-009917,2025-02-01 10:39:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040121,CASE-009917,2025-02-01 12:36:07,Submitted,Triaged,6,Status Change,1.26,Synthetic demonstration data — not actual University of Sydney results
EVT-0040122,CASE-009917,2025-02-04 12:54:44,Triaged,Resolved,6,Status Change,47.91,Synthetic demonstration data — not actual University of Sydney results
EVT-0040123,CASE-009918,2025-01-09 17:59:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040124,CASE-009918,2025-01-10 00:38:21,Submitted,Triaged,5,Status Change,4.29,Synthetic demonstration data — not actual University of Sydney results
EVT-0040125,CASE-009918,2025-01-10 07:15:48,Triaged,Assigned,5,Status Change,8.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0040126,CASE-009918,2025-01-10 21:21:22,Assigned,In Progress,5,Status Change,17.66,Synthetic demonstration data — not actual University of Sydney results
EVT-0040127,CASE-009918,2025-01-11 08:00:05,In Progress,Resolved,5,Status Change,24.53,Synthetic demonstration data — not actual University of Sydney results
EVT-0040128,CASE-009919,2024-12-30 15:05:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040129,CASE-009919,2024-12-30 18:26:36,Submitted,Triaged,9,Status Change,2.17,Synthetic demonstration data — not actual University of Sydney results
EVT-0040130,CASE-009919,2024-12-31 05:37:38,Triaged,Assigned,9,Status Change,9.38,Synthetic demonstration data — not actual University of Sydney results
EVT-0040131,CASE-009919,2025-01-02 13:08:19,Assigned,Resolved,9,Status Change,45.2,Synthetic demonstration data — not actual University of Sydney results
EVT-0040132,CASE-009920,2026-01-07 17:22:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040133,CASE-009920,2026-01-07 21:07:36,Submitted,Triaged,7,Status Change,2.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0040134,CASE-009920,2026-01-08 01:36:24,Triaged,Assigned,7,Status Change,5.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0040135,CASE-009920,2026-01-09 07:35:57,Assigned,Resolved,7,Status Change,24.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0040136,CASE-009921,2026-07-01 14:38:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040137,CASE-009921,2026-07-01 23:46:09,Submitted,Triaged,3,Status Change,5.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0040138,CASE-009921,2026-07-02 04:08:14,Triaged,Assigned,3,Status Change,8.71,Synthetic demonstration data — not actual University of Sydney results
EVT-0040139,CASE-009921,2026-07-04 05:13:21,Assigned,Resolved,3,Status Change,40.38,Synthetic demonstration data — not actual University of Sydney results
EVT-0040140,CASE-009922,2025-01-19 10:10:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040141,CASE-009922,2025-01-19 17:15:16,Submitted,Triaged,4,Status Change,4.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0040142,CASE-009922,2025-01-21 10:10:00,Triaged,Assigned,4,Status Change,30.97,Synthetic demonstration data — not actual University of Sydney results
EVT-0040143,CASE-009922,2025-01-30 02:59:21,Assigned,Resolved,4,Status Change,165.69,Synthetic demonstration data — not actual University of Sydney results
EVT-0040144,CASE-009923,2024-09-01 12:55:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040145,CASE-009923,2024-09-01 15:28:36,Submitted,Triaged,7,Status Change,1.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0040146,CASE-009923,2024-09-02 08:20:57,Triaged,Resolved,7,Status Change,12.54,Synthetic demonstration data — not actual University of Sydney results
EVT-0040147,CASE-009924,2025-07-07 14:12:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040148,CASE-009924,2025-07-07 17:52:48,Submitted,Triaged,9,Status Change,2.37,Synthetic demonstration data — not actual University of Sydney results
EVT-0040149,CASE-009924,2025-07-07 20:12:57,Triaged,Assigned,9,Status Change,3.88,Synthetic demonstration data — not actual University of Sydney results
EVT-0040150,CASE-009924,2025-07-08 18:28:27,Assigned,Resolved,9,Status Change,18.24,Synthetic demonstration data — not actual University of Sydney results
EVT-0040151,CASE-009925,2024-10-28 14:10:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040152,CASE-009925,2024-10-28 16:31:07,Submitted,Triaged,4,Status Change,1.52,Synthetic demonstration data — not actual University of Sydney results
EVT-0040153,CASE-009925,2024-10-29 02:01:21,Triaged,Assigned,4,Status Change,7.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0040154,CASE-009925,2024-10-31 08:20:53,Assigned,Resolved,4,Status Change,42.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0040155,CASE-009926,2025-07-07 13:56:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040156,CASE-009926,2025-07-07 18:16:47,Submitted,Triaged,7,Status Change,2.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0040158,CASE-009926,2025-07-08 07:19:10,Assigned,In Progress,7,Status Change,11.22,Synthetic demonstration data — not actual University of Sydney results
EVT-0040159,CASE-009926,2025-07-08 14:04:50,In Progress,Resolved,7,Status Change,15.58,Synthetic demonstration data — not actual University of Sydney results
EVT-0040160,CASE-009927,2025-03-06 12:50:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040161,CASE-009927,2025-03-07 18:26:57,Submitted,Assigned,9,Status Change,19.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0040162,CASE-009927,2025-03-14 08:52:44,Assigned,Resolved,9,Status Change,121.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0040163,CASE-009928,2025-12-10 11:57:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040164,CASE-009928,2025-12-10 14:02:45,Submitted,Triaged,5,Status Change,1.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0040165,CASE-009928,2025-12-13 03:14:15,Triaged,Resolved,5,Status Change,40.83,Synthetic demonstration data — not actual University of Sydney results
EVT-0040166,CASE-009929,2025-11-12 17:03:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040167,CASE-009929,2025-11-12 18:15:57,Submitted,Triaged,2,Status Change,0.78,Synthetic demonstration data — not actual University of Sydney results
EVT-0040168,CASE-009929,2025-11-13 14:56:16,Triaged,Assigned,2,Status Change,14.12,Synthetic demonstration data — not actual University of Sydney results
EVT-0040169,CASE-009929,2025-11-15 23:45:01,Assigned,Resolved,2,Status Change,50.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0040170,CASE-009930,2025-01-21 17:26:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040171,CASE-009930,2025-01-21 22:38:00,Submitted,Triaged,2,Status Change,3.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0040172,CASE-009930,2025-01-22 14:59:07,Triaged,Assigned,2,Status Change,13.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0040173,CASE-009930,2025-01-23 03:41:50,Assigned,In Progress,2,Status Change,22.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0040174,CASE-009930,2025-01-23 17:01:19,In Progress,Resolved,2,Status Change,30.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0040175,CASE-009931,2025-04-03 13:26:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0040176,CASE-009931,2025-04-03 15:17:21,Submitted,Triaged,5,Status Change,1.2,Synthetic demonstration data — not actual University of Sydney results
EVT-0040177,CASE-009931,2025-04-03 19:51:55,Triaged,Assigned,5,Status Change,4.15,Synthetic demonstration data — not actual University of Sydney results
EVT-0040178,CASE-009931,2025-04-04 23:37:50,Assigned,In Progress,5,Status Change,22.06,Synthetic demonstration data — not actual University of Sydney results
